DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
41,left-footed shot,2017-2018,43152,Shakhtar Donetsk,AS Roma,Metalist Stadion,Forward,173,66,L,Cengiz Ünder,AS Roma,Edin Džeko,1,1
50,left-footed shot,2018-2019,43396,AS Roma,CSKA Moskva,Olimpico,Forward,173,66,L,Cengiz Ünder,AS Roma,Edin Džeko,1,1
70,right-footed shot,2018-2019,43508,AS Roma,FC Porto,Olimpico,Forward,190,79,L,Nicolò Zaniolo,AS Roma,Edin Džeko,2,1
19,right-footed shot,2019-2020,43796,Slavia Praha,Inter,Sinobo Stadium,Forward,174,72,R,Lautaro Martínez,Inter,Romelu Lukaku,2,2
88,right-footed shot,2019-2020,43796,Slavia Praha,Inter,Sinobo Stadium,Forward,174,72,R,Lautaro Martínez,Inter,Romelu Lukaku,2,2
90,right-footed shot,2018-2019,43431,Manchester United,BSC Young Boys,Old Trafford,Midfielder,194,85,R,Marouane Fellaini,Manchester United,Romelu Lukaku,1,1
44,left-footed shot,2019-2020,43809,Inter,FC Barcelona,Giuseppe Meazza,Forward,192,93,L,Romelu Lukaku,Inter,Lautaro Martínez,1,1
68,left-footed shot,2020-2021,44138,Real Madrid,Inter,Alfredo Di Stéfano,Midfielder,186,80,,Ivan Perišić,Inter,Lautaro Martínez,1,1
42,header,2020-2021,44139,Sevilla FC,FK Krasnodar,Ramón Sánchez Pizjuán,Midfielder,184,78,R,Ivan Rakitić,Sevilla FC,Joan Jordán,1,1
45,header,2020-2021,44173,Stade Rennes,Sevilla FC,Roazhon Park,Forward,188,73,L,Youssef En-Nesyri,Sevilla FC,Óliver Torres,2,1
52,header,2018-2019,43432,FC Porto,FC FC Schalke 04,Estádio do Dragão,Defender,186,78,R,Eder Militão,FC Porto,Óliver Torres,1,1
67,left-footed shot,2018-2019,43410,FC Porto,Lokomotiv Moskva,Estádio do Dragão,Forward,173,66,,Jesús Corona,FC Porto,Óliver Torres,1,1
40,left-footed shot,2017-2018,43025,NK Maribor,Liverpool FC,Ljudski vrt,Forward,175,73,L,Mo Salah,,Alberto Moreno,2,1
90,penalty,2019-2020,43775,Dinamo Zagreb,Shakhtar Donetsk,Maksimir,Forward,175,67,L,Tetê,Shakhtar Donetsk,Andriy Pyatov,1,1
50,penalty,2018-2019,43397,Liverpool FC,Crvena Zvezda,Anfield,Forward,175,73,L,Mo Salah,,Sadio Mané,2,1
75,header,2017-2018,43026,Chelsea FC,AS Roma,Stamford Bridge,Forward,175,74,R,Eden Hazard,Chelsea FC,Pedro,2,1
38,right-footed shot,2018-2019,43397,Lokomotiv Moskva,FC Porto,RŽD-Arena,Midfielder,183,72,R,Anton Miranchuk,Lokomotiv Moskva,Aleksey Miranchuk,1,1
59,header,2018-2019,43410,FC Porto,Lokomotiv Moskva,Estádio do Dragão,Forward,178,84,R,Jefferson Farfán,Lokomotiv Moskva,Aleksey Miranchuk,1,1
29,left-footed shot,2020-2021,44125,Real Madrid,Shakhtar Donetsk,Alfredo Di Stéfano,Forward,175,67,L,Tetê,Shakhtar Donetsk,Viktor Kornienko,1,1
56,penalty,2020-2021,44124,Stade Rennes,FK Krasnodar,Roazhon Park,Forward,187,82,R,Serhou Guirassy,Stade Rennes,Martin Terrier,1,1
45,right-footed shot,2018-2019,43397,Liverpool FC,Crvena Zvezda,Anfield,Forward,175,73,L,Mo Salah,,Xherdan Shaqiri,2,1
49,left-footed shot,2021-2022,44454,Liverpool FC,AC Milan,Anfield,Forward,175,73,L,Mo Salah,,Divock Origi,1,1
85,header,2020-2021,44159,Stade Rennes,Chelsea FC,Roazhon Park,Forward,187,82,R,Serhou Guirassy,Stade Rennes,Benjamin Bourigeaud,1,1
59,right-footed shot,2020-2021,44132,Ferencvárosi TC,Dinamo Kiev,Groupama Aréna,Forward,174,68,R,Tokmac Nguen,Ferencvárosi TC,Oleksandr Zubkov,1,1
79,right-footed shot,2020-2021,44131,Lokomotiv Moskva,Bayern München,RŽD-Arena,Midfielder,177,75,R,Joshua Kimmich,Bayern München,Javi Martínez,1,1
86,left-footed shot,2016-2017,42641,SSC Napoli,SL Benfica,Diego Maradona,Forward,173,71,R,Eduardo Salvio,SL Benfica,André Almeida,1,1
13,right-footed shot,2020-2021,44166,Atalanta,FC Midtjylland,Gewiss Stadium,Defender,189,84,R,Alexander Scholz,FC Midtjylland,Sory Kaba,1,1
62,penalty,2020-2021,44174,FC Midtjylland,Liverpool FC,MCH Arena,Defender,189,84,R,Alexander Scholz,FC Midtjylland,Anders Dreyer,1,1
68,left-footed shot,2016-2017,42801,Arsenal FC,Bayern München,Emirates Stadium,Midfielder,,,,,,N/A,1,0
41,left-footed shot,2019-2020,43739,Atalanta,Shakhtar Donetsk,Giuseppe Meazza,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Alan Patrick,1,1
75,right-footed shot,2019-2020,43760,Shakhtar Donetsk,Dinamo Zagreb,Metalist Stadion,Defender,166,68,R,Dodô,Shakhtar Donetsk,Alan Patrick,1,1
78,right-footed shot,2019-2020,43740,Lille OSC,Chelsea FC,Stade Pierre Mauroy,Midfielder,175,75,R,Willian,Chelsea FC,Callum Hudson-Odoi,1,1
88,left-footed shot,2021-2022,44489,BSC Young Boys,Villarreal CF,Stadion Wankdorf,Defender,171,65,L,Alberto Moreno,Villarreal CF,N/A,1,0
80,own goal,2021-2022,44489,SL Benfica,Bayern München,Estádio da Luz,Forward,174,72,R,Éverton,,N/A,1,0
21,penalty,2021-2022,44489,Chelsea FC,Malmö FF,Stamford Bridge,Midfielder,180,68,R,Jorginho,Chelsea FC,N/A,2,0
15,left-footed shot,2018-2019,43445,AS Monaco,Borussia Dortmund,Stade Louis II,Defender,170,71,L,Raphaël Guerreiro,Borussia Dortmund,Maximilian Philipp,2,1
90,right-footed shot,2020-2021,44132,FK Krasnodar,Chelsea FC,Krasnodar Stadium,Forward,177,73,R,Christian Pulišić,Chelsea FC,Tammy Abraham,1,1
57,penalty,2021-2022,44489,Chelsea FC,Malmö FF,Stamford Bridge,Midfielder,180,68,R,Jorginho,Chelsea FC,N/A,2,0
50,left-footed shot,2019-2020,43796,Valencia CF,Chelsea FC,Estadio de Mestalla,Forward,177,73,R,Christian Pulišić,Chelsea FC,Kurt Zouma,1,1
4,right-footed shot,2019-2020,43761,SL Benfica,Olympique Lyon,Estádio da Luz,Forward,171,66,R,Rafa Silva,SL Benfica,Franco Cervi,1,1
62,penalty,2017-2018,43040,SSC Napoli,Manchester City,Diego Maradona,Midfielder,180,68,R,Jorginho,SSC Napoli,Raúl Albiol,1,1
83,header,2017-2018,43060,SSC Napoli,Shakhtar Donetsk,Diego Maradona,Forward,169,61,R,Dries Mertens,SSC Napoli,Raúl Albiol,1,1
70,free kick,2021-2022,44489,SL Benfica,Bayern München,Estádio da Luz,Forward,183,80,L,Leroy Sané,Bayern München,N/A,2,0
18,header,2021-2022,44538,Juventus,Malmö FF,Allianz Stadium,Forward,182,72,R,Moise Kean,Juventus,Federico Bernardeschi,1,1
80,,2017-2018,43061,Paris Saint-Germain,Celtic FC,Parc des Princes,Defender,172,70,R,Dani Alves,Paris Saint-Germain,Giovani Lo Celso,1,1
9,left-footed shot,2019-2020,43739,Real Madrid,Club Brugge KV,Santiago Bernabéu,Forward,175,67,R,Emmanuel Dennis,Club Brugge KV,Percy Tau,2,1
22,right-footed shot,2019-2020,43775,Paris Saint-Germain,Club Brugge KV,Parc des Princes,Forward,181,75,R,Mauro Icardi,Paris Saint-Germain,Colin Dagba,1,1
11,right-footed shot,2019-2020,43795,Galatasaray,Club Brugge KV,Nef Stadyumu,Forward,177,70,R,Adem Büyük,Galatasaray,Ömer Bayram,1,1
19,right-footed shot,2019-2020,43795,Tottenham Hotspur,Olympiakos Piraeus,Tottenham Hotspur Stadium,Defender,189,84,R,Rúben Semedo,Olympiakos Piraeus,Guilherme,1,1
31,right-footed shot,2019-2020,43726,Dinamo Zagreb,Atalanta,Maksimir,Forward,179,69,,Mislav Oršić,Dinamo Zagreb,Marin Leovac,3,1
10,left-footed shot,2019-2020,43726,Dinamo Zagreb,Atalanta,Maksimir,Defender,180,71,L,Marin Leovac,Dinamo Zagreb,Petar Stojanović,1,1
90,right-footed shot,2019-2020,43739,Atalanta,Shakhtar Donetsk,Giuseppe Meazza,Midfielder,167,63,,Manor Solomon,Shakhtar Donetsk,Dodô,1,1
69,right-footed shot,2019-2020,43795,Manchester City,Shakhtar Donetsk,Etihad Stadium,Midfielder,167,63,,Manor Solomon,Shakhtar Donetsk,Dodô,1,1
60,penalty,2019-2020,43760,Shakhtar Donetsk,Dinamo Zagreb,Metalist Stadion,Forward,179,69,,Mislav Oršić,Dinamo Zagreb,Mario Gavranović,1,1
90,header,2019-2020,43775,Dinamo Zagreb,Shakhtar Donetsk,Maksimir,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Viktor Kovalenko,1,1
67,left-footed shot,2017-2018,43166,Tottenham Hotspur,Juventus,Wembley Stadium,Forward,177,75,L,Paulo Dybala,Juventus,Gonzalo Higuaín,1,1
48,left-footed shot,2019-2020,43726,Atlético Madrid,Juventus,Wanda Metropolitano,Defender,176,66,R,Juan Cuadrado,Juventus,Gonzalo Higuaín,1,1
90,left-footed shot,2019-2020,43775,Lokomotiv Moskva,Juventus,RŽD-Arena,Forward,172,70,L,Douglas Costa,Juventus,Gonzalo Higuaín,1,1
27,bicycle kick,2016-2017,42889,Juventus,Real Madrid,Millennium,Midfielder,,,,,,Gonzalo Higuaín,1,1
18,right-footed shot,2016-2017,42697,Arsenal FC,Paris Saint-Germain,Emirates Stadium,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Blaise Matuidi,1,1
27,right-footed shot,2017-2018,43040,Tottenham Hotspur,Real Madrid,Wembley Stadium,Midfielder,188,80,R,Dele Alli,Tottenham Hotspur,Kieran Trippier,2,1
67,header,2017-2018,43004,APOEL Nikosia,Tottenham Hotspur,Neo GSP Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Kieran Trippier,3,1
39,right-footed shot,2018-2019,43397,PSV Eindhoven,Tottenham Hotspur,Philips Stadion,Forward,172,70,R,Lucas Moura,Tottenham Hotspur,Kieran Trippier,1,1
39,right-footed shot,2017-2018,43166,Tottenham Hotspur,Juventus,Wembley Stadium,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Kieran Trippier,1,1
90,header,2019-2020,43726,Atlético Madrid,Juventus,Wanda Metropolitano,Midfielder,185,78,R,Héctor Herrera,Atlético Madrid,Kieran Trippier,1,1
90,left-footed shot,2020-2021,44167,Manchester United,Paris Saint-Germain,Old Trafford,Forward,175,68,R,Neymar,Paris Saint-Germain,Rafinha,2,1
72,right-footed shot,2019-2020,43760,Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Tanguy NDombèlé,2,2
44,left-footed shot,2019-2020,43760,Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Tanguy NDombèlé,2,2
42,header,2016-2017,42675,PFC Ludogorets Razgrad,Arsenal FC,Vasil Levski,Forward,193,91,L,Olivier Giroud,Arsenal FC,Aaron Ramsey,1,1
40,right-footed shot,2019-2020,43725,RB Salzburg,KRC Genk,Red Bull Arena,Defender,187,84,L,Jhon Lucumí,KRC Genk,Dieumerci Ndongala,1,1
88,right-footed shot,2019-2020,43761,KRC Genk,Liverpool FC,Cegeka Arena,Forward,182,72,R,Stephen Odey,KRC Genk,Dieumerci Ndongala,1,1
90,header,2021-2022,44454,Beşiktaş,Borussia Dortmund,Vodafone Park,Defender,185,76,L,Montero,,Miralem Pjanić,1,1
44,right-footed shot,2019-2020,43774,SSC Napoli,RB Salzburg,Diego Maradona,Forward,175,70,R,Hirving Lozano,SSC Napoli,Lorenzo Insigne,1,1
40,right-footed shot,2019-2020,43774,Borussia Dortmund,Inter,Signal Iduna Park,Midfielder,187,81,R,Matías Vecino,Inter,Antonio Candreva,1,1
5,left-footed shot,2019-2020,43774,Borussia Dortmund,Inter,Signal Iduna Park,Forward,174,72,R,Lautaro Martínez,Inter,Diego Godín,1,1
43,right-footed shot,2019-2020,43809,Borussia Dortmund,Slavia Praha,Signal Iduna Park,Midfielder,192,86,R,Tomáš Souček,Slavia Praha,Milan Škoda,1,1
15,header,2018-2019,43375,AEK Athen,SL Benfica,Spyros Louis (OAKA),Defender,171,69,L,Álex Grimaldo,SL Benfica,Pizzi,1,1
47,right-footed shot,2019-2020,43809,SL Benfica,Zenit St. Petersburg,Estádio da Luz,Midfielder,165,62,L,Franco Cervi,SL Benfica,Pizzi,1,1
76,left-footed shot,2019-2020,43774,Olympique Lyon,SL Benfica,Groupama Stadium,Forward,186,83,L,Haris Seferović,SL Benfica,Pizzi,1,1
84,right-footed shot,2020-2021,44244,Sevilla FC,Borussia Dortmund,Ramón Sánchez Pizjuán,Forward,188,86,R,Luuk de Jong,Sevilla FC,Óscar,1,1
81,left-footed shot,2020-2021,44173,Stade Rennes,Sevilla FC,Roazhon Park,Forward,188,73,L,Youssef En-Nesyri,Sevilla FC,Óscar,2,1
20,left-footed shot,2019-2020,43796,RB Leipzig,SL Benfica,Red Bull Arena,Midfielder,177,72,R,Pizzi,SL Benfica,Adel Taarabt,1,2
59,left-footed shot,2019-2020,43796,RB Leipzig,SL Benfica,Red Bull Arena,Forward,190,83,L,Carlos Vinícius,SL Benfica,Adel Taarabt,1,2
87,right-footed shot,2018-2019,43397,PSV Eindhoven,Tottenham Hotspur,Philips Stadion,Forward,188,86,R,Luuk de Jong,PSV Eindhoven,Pablo Rosario,1,1
2,header,2018-2019,43410,Tottenham Hotspur,PSV Eindhoven,Wembley Stadium,Forward,188,86,R,Luuk de Jong,PSV Eindhoven,Gastón Pereiro,1,1
41,right-footed shot,2016-2017,42662,Bayern München,PSV Eindhoven,Allianz Arena,Forward,175,69,R,Luciano Narsingh,PSV Eindhoven,Gastón Pereiro,1,1
50,right-footed shot,2019-2020,43809,Olympique Lyon,RB Leipzig,Groupama Stadium,Midfielder,175,70,R,Houssem Aouar,Olympique Lyon,Lucas Tousart,1,1
19,right-footed shot,2019-2020,43809,Chelsea FC,Lille OSC,Stamford Bridge,Forward,190,80,R,Tammy Abraham,Chelsea FC,Willian,1,1
5,right-footed shot,2017-2018,42990,Chelsea FC,Qarabağ FK,Stamford Bridge,Forward,167,64,,Pedro,Chelsea FC,Willian,2,2
5,right-footed shot,2017-2018,42990,Chelsea FC,Qarabağ FK,Stamford Bridge,Forward,167,64,,Pedro,,Willian,2,2
38,header,2021-2022,44502,Bayern München,SL Benfica,Allianz Arena,Defender,190,88,L,Morato,SL Benfica,Álex Grimaldo,1,1
49,right-footed shot,2016-2017,42627,Olympique Lyon,Dinamo Zagreb,Groupama Stadium,Midfielder,173,73,R,Jordan Ferri,Olympique Lyon,Maxwel Cornet,1,1
65,right-footed shot,2018-2019,43411,Olympique Lyon,1899 Hoffenheim,Groupama Stadium,Forward,177,73,R,Andrej Kramarić,1899 Hoffenheim,Ermin Bičakčić,1,1
79,right-footed shot,2019-2020,44058,Manchester City,Olympique Lyon,Estádio José Alvalade,Forward,183,74,R,Moussa Dembélé,Olympique Lyon,Houssem Aouar,4,2
79,right-footed shot,2019-2020,44058,Manchester City,Olympique Lyon,Estádio José Alvalade,Forward,183,74,R,Moussa Dembélé,Olympique Lyon,Houssem Aouar,4,2
24,penalty,2018-2019,43411,Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,N/A,3,0
38,header,2018-2019,43362,Shakhtar Donetsk,1899 Hoffenheim,Metalist Stadion,Midfielder,,,,,,Andrej Kramarić,1,1
90,right-footed shot,2020-2021,44159,FK Krasnodar,Sevilla FC,Krasnodar Stadium,Forward,175,69,L,Munir,,Youssef En-Nesyri,1,1
53,left-footed shot,2016-2017,42696,AS Monaco,Tottenham Hotspur,Stade Louis II,Midfielder,171,66,L,Thomas Lemar,AS Monaco,Djibril Sidibé,1,1
16,header,2021-2022,44454,Manchester City,RB Leipzig,Etihad Stadium,Defender,180,75,L,Nathan Aké,Manchester City,Jack Grealish,1,1
45,penalty,2016-2017,42697,Arsenal FC,Paris Saint-Germain,Emirates Stadium,Forward,193,91,L,Olivier Giroud,Arsenal FC,Alexis Sánchez,1,1
62,header,2019-2020,43725,AFC Ajax,Lille OSC,Johan Cruijff ArenA,Defender,172,65,L,Nico Tagliafico,,Hakim Ziyech,1,1
2,left-footed shot,2019-2020,43740,FC Barcelona,Inter,Spotify Camp Nou,Forward,174,72,R,Lautaro Martínez,Inter,Alexis Sánchez,1,1
7,header,2016-2017,42641,Arsenal FC,FC Basel,Emirates Stadium,Forward,175,68,,Theo Walcott,Arsenal FC,Alexis Sánchez,2,2
26,right-footed shot,2016-2017,42641,Arsenal FC,FC Basel,Emirates Stadium,Forward,175,68,,Theo Walcott,Arsenal FC,Alexis Sánchez,2,2
47,right-footed shot,2016-2017,42710,FC Basel,Arsenal FC,St. Jakob-Park,Forward,180,82,L,Lucas Pérez,Arsenal FC,Alexis Sánchez,3,1
46,left-footed shot,2018-2019,43362,AFC Ajax,AEK Athen,Johan Cruijff ArenA,Defender,172,65,L,Nico Tagliafico,,David Neres,2,1
56,right-footed shot,2020-2021,44159,FK Krasnodar,Sevilla FC,Krasnodar Stadium,Forward,175,71,R,Wanderson,FK Krasnodar,Kristoffer Olsson,2,2
56,right-footed shot,2020-2021,44159,FK Krasnodar,Sevilla FC,Krasnodar Stadium,Forward,175,71,R,Wanderson,FK Krasnodar,Kristoffer Olsson,2,2
90,left-footed shot,2018-2019,43362,AFC Ajax,AEK Athen,Johan Cruijff ArenA,Defender,172,65,L,Nico Tagliafico,,Carel Eiting,2,1
72,penalty,2018-2019,43411,Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,N/A,3,0
86,free kick,2018-2019,43411,Juventus,Manchester United,Allianz Stadium,Midfielder,170,63,L,Mata,,N/A,1,0
90,left-footed shot,2017-2018,43005,CSKA Moskva,Manchester United,VEB Arena,Midfielder,182,74,R,Konstantin Kuchaev,CSKA Moskva,Aleksandr Golovin,1,1
32,right-footed shot,2018-2019,43397,Club Brugge KV,AS Monaco,Jan Breydel Stadion,Forward,181,70,R,Moussa Sylla,AS Monaco,Aleksandr Golovin,1,1
66,left-footed shot,2021-2022,44453,BSC Young Boys,Manchester United,Stadion Wankdorf,Midfielder,181,74,R,Nicolas Moumi Ngamaleu,,Meschack Elia,1,1
60,penalty,2017-2018,43060,Sevilla FC,Liverpool FC,Ramón Sánchez Pizjuán,Forward,170,68,,Wissam Ben Yedder,Sevilla FC,Wissam Ben Yedder,2,1
77,right-footed shot,2021-2022,44489,RB Salzburg,VfL Wolfsburg,Red Bull Arena,Forward,185,85,R,Noah Okafor,RB Salzburg,Bernardo,2,1
68,left-footed shot,2018-2019,43446,BSC Young Boys,Juventus,Stadion Wankdorf,Forward,192,85,R,Guillaume Hoarau,BSC Young Boys,Nicolas Moumi Ngamaleu,2,1
59,left-footed shot,2018-2019,43411,CSKA Moskva,AS Roma,Luzhniki,Midfielder,186,77,,Lorenzo Pellegrini,AS Roma,Bryan Cristante,1,1
32,right-footed shot,2020-2021,44173,Stade Rennes,Sevilla FC,Roazhon Park,Defender,178,70,R,Jules Koundé,Sevilla FC,Oussama Idrissi,1,1
65,right-footed shot,2021-2022,44489,RB Salzburg,VfL Wolfsburg,Red Bull Arena,Forward,185,85,R,Noah Okafor,RB Salzburg,Rasmus Kristensen,2,1
3,right-footed shot,2020-2021,44159,Lazio Roma,Zenit St. Petersburg,Olimpico,Forward,185,85,R,Ciro Immobile,Lazio Roma,Lucas Leiva,2,1
55,penalty,2020-2021,44159,Lazio Roma,Zenit St. Petersburg,Olimpico,Forward,185,85,R,Ciro Immobile,Lazio Roma,Ciro Immobile,2,1
76,left-footed shot,2020-2021,44124,Lazio Roma,Borussia Dortmund,Olimpico,Midfielder,180,71,R,Jean-Daniel Akpa-Akpro,Lazio Roma,Ciro Immobile,1,1
50,right-footed shot,2021-2022,44538,RB Salzburg,Sevilla FC,Red Bull Arena,Forward,185,85,R,Noah Okafor,RB Salzburg,Karim Adeyemi,1,1
52,right-footed shot,2020-2021,44159,Dinamo Kiev,FC Barcelona,Olimpiyskyi,Defender,175,62,R,Sergiño Dest,FC Barcelona,Martin Braithwaite,1,2
70,penalty,2020-2021,44159,Dinamo Kiev,FC Barcelona,Olimpiyskyi,Forward,177,73,R,Martin Braithwaite,FC Barcelona,Martin Braithwaite,2,2
22,left-footed shot,2021-2022,44537,AFC Ajax,Sporting CP,Johan Cruijff ArenA,Forward,176,73,L,Nuno Santos,Sporting CP,Tabata,1,1
56,right-footed shot,2021-2022,44503,Sporting CP,Beşiktaş,Estádio José Alvalade,Midfielder,174,70,L,Pablo Sarabia,Sporting CP,Matheus Reis,1,1
42,header,2019-2020,43796,Zenit St. Petersburg,Olympique Lyon,Gazprom Arena,Forward,197,91,R,Artem Dzyuba,Zenit St. Petersburg,Douglas Santos,1,1
25,left-footed shot,2020-2021,44159,Lazio Roma,Zenit St. Petersburg,Olimpico,Forward,197,91,R,Artem Dzyuba,Zenit St. Petersburg,Yaroslav Rakitskiy,1,1
52,right-footed shot,2017-2018,43152,Shakhtar Donetsk,AS Roma,Metalist Stadion,Forward,183,80,R,Facundo Ferreyra,Shakhtar Donetsk,Yaroslav Rakitskiy,1,1
14,left-footed shot,2020-2021,44132,Club Brugge KV,Lazio Roma,Jan Breydel Stadion,Forward,188,75,R,Joaquín Correa,Lazio Roma,Adam Marušić,1,1
12,right-footed shot,2020-2021,44173,Lazio Roma,Club Brugge KV,Olimpico,Forward,188,75,R,Joaquín Correa,Lazio Roma,Luis Alberto,1,1
49,right-footed shot,2020-2021,44250,Lazio Roma,Bayern München,Olimpico,Forward,188,75,R,Joaquín Correa,Lazio Roma,Luis Alberto,1,1
78,right-footed shot,2018-2019,43396,Real Madrid,Viktoria Plzeň,Santiago Bernabéu,Midfielder,172,67,R,Patrik Hrošovský,Viktoria Plzeň,Aleš Čermák,1,1
62,left-footed shot,2018-2019,43446,Viktoria Plzeň,AS Roma,Doosan Arena,Forward,183,80,L,Jan Kovařík,Viktoria Plzeň,Jan Kopic,1,1
32,right-footed shot,2020-2021,44139,Zenit St. Petersburg,Lazio Roma,Gazprom Arena,Midfielder,195,80,R,Aleksandr Erokhin,Zenit St. Petersburg,Artem Dzyuba,1,1
53,right-footed shot,2021-2022,44468,Manchester United,Villarreal CF,Old Trafford,Midfielder,175,70,R,Paco Alcácer,Villarreal CF,Arnaut Danjuma,1,1
41,right-footed shot,2019-2020,43725,Olympique Lyon,Zenit St. Petersburg,Groupama Stadium,Forward,186,79,,Sardar Azmoun,Zenit St. Petersburg,Artem Dzyuba,1,1
85,right-footed shot,2021-2022,44636,Juventus,Villarreal CF,Allianz Stadium,Defender,191,80,L,Pau Torres,Villarreal CF,Serge Aurier,1,1
78,right-footed shot,2019-2020,43740,Zenit St. Petersburg,SL Benfica,Gazprom Arena,Forward,186,79,,Sardar Azmoun,Zenit St. Petersburg,Magomed Ozdoev,1,2
22,right-footed shot,2019-2020,43740,Zenit St. Petersburg,SL Benfica,Gazprom Arena,Forward,197,91,R,Artem Dzyuba,Zenit St. Petersburg,Magomed Ozdoev,1,2
85,right-footed shot,2018-2019,43410,AS Monaco,Club Brugge KV,Stade Louis II,Midfielder,178,77,R,Ruud Vormer,Club Brugge KV,Kaveh Rezaei,1,1
41,left-footed shot,2021-2022,44503,Sporting CP,Beşiktaş,Estádio José Alvalade,Forward,188,82,L,Paulinho,Sporting CP,Ricardo Esgaio,1,1
33,left-footed shot,2021-2022,44454,Sporting CP,AFC Ajax,Estádio José Alvalade,Forward,188,82,L,Paulinho,Sporting CP,Matheus Nunes,1,1
52,right-footed shot,2018-2019,43432,SSC Napoli,Crvena Zvezda,Diego Maradona,Forward,169,61,R,Dries Mertens,SSC Napoli,Marek Hamšík,2,1
24,left-footed shot,2016-2017,42801,SSC Napoli,Real Madrid,Diego Maradona,Forward,169,61,R,Dries Mertens,SSC Napoli,Marek Hamšík,2,1
56,right-footed shot,2017-2018,43060,SSC Napoli,Shakhtar Donetsk,Diego Maradona,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,Marek Hamšík,1,1
44,penalty,2018-2019,43362,BSC Young Boys,Manchester United,Stadion Wankdorf,Midfielder,191,84,,Paul Pogba,Manchester United,N/A,2,0
47,own goal,2020-2021,44131,Atlético Madrid,RB Salzburg,Wanda Metropolitano,Defender,190,84,R,Felipe Monteiro,,N/A,1,0
90,penalty,2020-2021,44131,Liverpool FC,FC Midtjylland,Anfield,Forward,175,73,L,Mo Salah,,N/A,1,0
8,right-footed shot,2016-2017,42781,Real Madrid,SSC Napoli,Santiago Bernabéu,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,Marek Hamšík,1,1
6,right-footed shot,2018-2019,43362,Shakhtar Donetsk,1899 Hoffenheim,Metalist Stadion,Midfielder,187,77,R,Florian Grillitsch,1899 Hoffenheim,Leonardo Bittencourt,1,1
47,right-footed shot,2018-2019,43397,Lokomotiv Moskva,FC Porto,RŽD-Arena,Forward,173,66,,Jesús Corona,FC Porto,Yacine Brahimi,1,1
55,left-footed shot,2018-2019,43432,FC Porto,FC FC Schalke 04,Estádio do Dragão,Forward,173,66,,Jesús Corona,FC Porto,Yacine Brahimi,1,1
88,left-footed shot,2018-2019,43445,AS Monaco,Borussia Dortmund,Stade Louis II,Defender,170,71,L,Raphaël Guerreiro,Borussia Dortmund,Paco Alcácer,2,1
64,right-footed shot,2019-2020,43774,Borussia Dortmund,Inter,Signal Iduna Park,Midfielder,185,83,R,Julian Brandt,Borussia Dortmund,Paco Alcácer,1,1
67,right-footed shot,2016-2017,42710,FC Barcelona,Bor. Mönchengladbach,Spotify Camp Nou,Midfielder,,,,,,Paco Alcácer,4,1
8,right-footed shot,2016-2017,42641,FK Rostov,PSV Eindhoven,Olimp – 2,Forward,183,74,R,Dmitriy Poloz,FK Rostov,Aleksandr Erokhin,2,1
