DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
90,right-footed shot,2021-2022,"Wednesday, December 8, 2021",Zenit St. Petersburg,Chelsea FC,Gazprom Arena,Midfielder,184,78,R,Magomed Ozdoev,#N/A,,1,3
44,left-footed shot,2017-2018,"Tuesday, October 17, 2017",RB Leipzig,FC Porto,Red Bull Arena,Defender,189,79,L,Marcano,#N/A,Héctor Herrera,3,3
38,right-footed shot,2020-2021,"Tuesday, October 27, 2020",Atalanta,AFC Ajax,Gewiss Stadium,Forward,182,90,R,Lassina Traoré,AFC Ajax,David Neres,2,2
75,left-footed shot,2018-2019,"Wednesday, February 13, 2019",AFC Ajax,Real Madrid,Johan Cruijff ArenA,Forward,181,70,L,Hakim Ziyech,AFC Ajax,David Neres,1,1
50,right-footed shot,2019-2020,"Tuesday, September 17, 2019",AFC Ajax,Lille OSC,Johan Cruijff ArenA,Midfielder,187,72,R,Edson Álvarez,AFC Ajax,David Neres,1,1
44,left-footed shot,2017-2018,"Tuesday, October 17, 2017",RB Leipzig,FC Porto,Red Bull Arena,Defender,189,79,L,Marcano,#N/A,Héctor Herrera,3,3
80,left-footed shot,2018-2019,"Wednesday, November 28, 2018",Tottenham Hotspur,Inter,Wembley Stadium,Midfielder,182,76,,Christian Eriksen,Tottenham Hotspur,Dele Alli,1,1
80,right-footed shot,2017-2018,"Wednesday, December 6, 2017",Tottenham Hotspur,APOEL Nikosia,Wembley Stadium,Forward,172,68,R,Georges-Kévin N'Koudou,Tottenham Hotspur,Dele Alli,1,1
49,right-footed shot,2017-2018,"Tuesday, November 21, 2017",Borussia Dortmund,Tottenham Hotspur,Signal Iduna Park,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Dele Alli,1,2
76,right-footed shot,2017-2018,"Tuesday, November 21, 2017",Borussia Dortmund,Tottenham Hotspur,Signal Iduna Park,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Dele Alli,1,2
35,left-footed shot,2017-2018,"Tuesday, February 13, 2018",Juventus,Tottenham Hotspur,Allianz Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Dele Alli,1,1
52,penalty,2016-2017,"Tuesday, November 22, 2016",AS Monaco,Tottenham Hotspur,Stade Louis II,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Dele Alli,1,1
55,left-footed shot,2018-2019,"Wednesday, May 8, 2019",AFC Ajax,Tottenham Hotspur,Johan Cruijff ArenA,Forward,172,70,R,Lucas Moura,Tottenham Hotspur,Dele Alli,3,2
90,left-footed shot,2018-2019,"Wednesday, May 8, 2019",AFC Ajax,Tottenham Hotspur,Johan Cruijff ArenA,Forward,172,70,R,Lucas Moura,Tottenham Hotspur,Dele Alli,3,2
57,left-footed shot,2019-2020,"Wednesday, November 6, 2019",Crvena Zvezda,Tottenham Hotspur,Marakana,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Dele Alli,2,1
72,left-footed shot,2017-2018,"Tuesday, April 3, 2018",Juventus,Real Madrid,Allianz Stadium,Defender,174,75,L,Marcelo,#N/A,Cristiano Ronaldo,2,2
40,right-footed shot,2018-2019,"Tuesday, October 2, 2018",AS Roma,Viktoria Plzeň,Olimpico,Forward,193,80,R,Edin Džeko,AS Roma,Cengiz Ünder,3,1
82,header,2017-2018,"Tuesday, April 10, 2018",AS Roma,FC Barcelona,Olimpico,Midfielder,189,83,R,Kostas Manolas,AS Roma,Cengiz Ünder,1,1
64,left-footed shot,2018-2019,"Tuesday, October 2, 2018",AS Roma,Viktoria Plzeň,Olimpico,Forward,173,66,L,Cengiz Ünder,AS Roma,Lorenzo Pellegrini,1,1
4,header,2018-2019,"Wednesday, November 7, 2018",CSKA Moskva,AS Roma,Luzhniki,Midfielder,189,83,R,Kostas Manolas,AS Roma,Lorenzo Pellegrini,1,1
7,header,2017-2018,"Wednesday, September 27, 2017",Qarabağ FK,AS Roma,Baku National Stadium,Midfielder,189,83,R,Kostas Manolas,AS Roma,Lorenzo Pellegrini,1,1
84,header,2016-2017,"Wednesday, November 2, 2016",Juventus,Olympique Lyon,Allianz Stadium,Midfielder,181,81,R,Corentin Tolisso,Olympique Lyon,Rachid Ghezzal,1,1
53,right-footed shot,2018-2019,"Tuesday, September 18, 2018",Inter,Tottenham Hotspur,Giuseppe Meazza,Midfielder,182,76,,Christian Eriksen,Tottenham Hotspur,Érik Lamela,1,1
9,header,2019-2020,"Tuesday, October 22, 2019",Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Érik Lamela,2,2
16,left-footed shot,2019-2020,"Tuesday, October 22, 2019",Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Érik Lamela,2,2
52,right-footed shot,2018-2019,"Wednesday, October 3, 2018",Tottenham Hotspur,FC Barcelona,Wembley Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Érik Lamela,1,1
71,right-footed shot,2016-2017,"Tuesday, September 27, 2016",CSKA Moskva,Tottenham Hotspur,Arena Khimki,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Érik Lamela,1,1
45,header,2016-2017,"Wednesday, September 14, 2016",Tottenham Hotspur,AS Monaco,Wembley Stadium,Defender,186,81,R,Toby Alderweireld,Tottenham Hotspur,Érik Lamela,1,1
55,left-footed shot,2018-2019,"Tuesday, October 23, 2018",Real Madrid,Viktoria Plzeň,Santiago Bernabéu,Defender,174,75,L,Marcelo,Real Madrid,Gareth Bale,3,3
11,left-footed shot,2017-2018,"Tuesday, September 26, 2017",Beşiktaş,RB Leipzig,Vodafone Park,Forward,185,79,R,Ryan Babel,Beşiktaş,Cenk Tosun,1,1
15,header,2016-2017,"Wednesday, September 14, 2016",Legia Warszawa,Borussia Dortmund,Stadion Wojska Polskiego,Defender,186,85,R,Sokratis Papastathopoulos,Borussia Dortmund,Raphaël Guerreiro,1,1
58,left-footed shot,2019-2020,"Tuesday, October 1, 2019",Lokomotiv Moskva,Atlético Madrid,RŽD-Arena,Midfielder,185,77,R,Thomas Partey,Atlético Madrid,Diego Costa,1,1
80,left-footed shot,2018-2019,"Tuesday, November 6, 2018",Atlético Madrid,Borussia Dortmund,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Thomas Partey,1,1
90,right-footed shot,2019-2020,"Wednesday, November 6, 2019",Bayer Leverkusen,Atlético Madrid,BayArena,Forward,187,82,R,Álvaro Morata,Atlético Madrid,Thomas Partey,1,1
44,left-footed shot,2017-2018,"Wednesday, April 25, 2018",Bayern München,Real Madrid,Allianz Arena,Defender,174,75,L,Marcelo,#N/A,Dani Carvajal,2,2
86,left-footed shot,2017-2018,"Wednesday, February 14, 2018",Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Defender,174,75,L,Marcelo,#N/A,Marco Asensio,2,3
90,right-footed shot,2018-2019,"Tuesday, October 23, 2018",1899 Hoffenheim,Olympique Lyon,PreZero Arena,Forward,186,81,R,Joelinton,1899 Hoffenheim,Nico Schulz,2,2
54,right-footed shot,2021-2022,"Wednesday, November 3, 2021",FC Sheriff,Inter,Sheriff Stadium,Midfielder,181,68,,Marcelo Brozović,Inter,Arturo Vidal,1,1
90,right-footed shot,2020-2021,"Tuesday, April 13, 2021",Chelsea FC,FC Porto,Ramón Sánchez Pizjuán,Forward,187,82,R,Mehdi Taremi,FC Porto,Nanu,1,1
79,left-footed shot,2021-2022,"Tuesday, December 7, 2021",Real Madrid,Inter,Santiago Bernabéu,Forward,182,76,L,Marco Asensio,Real Madrid,Dani Carvajal,1,1
90,left-footed shot,2020-2021,"Wednesday, October 28, 2020",Borussia Dortmund,Zenit St. Petersburg,Signal Iduna Park,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Jude Bellingham,1,1
84,left-footed shot,2020-2021,"Tuesday, March 16, 2021",Real Madrid,Atalanta,Alfredo Di Stéfano,Forward,182,76,L,Marco Asensio,#N/A,Lucas Vázquez,1,1
36,left-footed shot,2020-2021,"Tuesday, April 6, 2021",Real Madrid,Liverpool FC,Alfredo Di Stéfano,Forward,182,76,L,Marco Asensio,#N/A,,1,2
35,left-footed shot,2019-2020,"Wednesday, October 2, 2019",Slavia Praha,Borussia Dortmund,Sinobo Stadium,Defender,181,73,R,Achraf Hakimi,Borussia Dortmund,Julian Brandt,2,2
89,left-footed shot,2019-2020,"Wednesday, October 2, 2019",Slavia Praha,Borussia Dortmund,Sinobo Stadium,Defender,181,73,R,Achraf Hakimi,Borussia Dortmund,Julian Brandt,2,2
77,right-footed shot,2019-2020,"Wednesday, November 27, 2019",FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Julian Brandt,1,1
45,penalty,2021-2022,"Tuesday, December 7, 2021",Borussia Dortmund,Beşiktaş,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,,2,11
53,right-footed shot,2021-2022,"Tuesday, December 7, 2021",Borussia Dortmund,Beşiktaş,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,Mahmoud Dahoud,2,2
34,right-footed shot,2016-2017,"Wednesday, September 28, 2016",Bor. Mönchengladbach,FC Barcelona,Borussia-Park,Midfielder,175,71,R,Thorgan Hazard,Bor. Mönchengladbach,Mahmoud Dahoud,1,1
85,right-footed shot,2017-2018,"Wednesday, November 22, 2017",Qarabağ FK,Chelsea FC,Baku National Stadium,Midfielder,175,75,R,Willian,Chelsea FC,Pedro,2,1
78,penalty,2020-2021,"Wednesday, October 28, 2020",Borussia Dortmund,Zenit St. Petersburg,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Thorgan Hazard,1,1
44,left-footed shot,2020-2021,"Wednesday, December 2, 2020",Borussia Dortmund,Lazio Roma,Signal Iduna Park,Defender,170,71,L,Raphaël Guerreiro,Borussia Dortmund,Thorgan Hazard,1,1
32,right-footed shot,2016-2017,"Tuesday, November 1, 2016",Bor. Mönchengladbach,Celtic FC,Borussia-Park,Forward,181,80,R,Lars Stindl,Bor. Mönchengladbach,Thorgan Hazard,1,1
71,left-footed shot,2020-2021,"Tuesday, October 20, 2020",Lazio Roma,Borussia Dortmund,Olimpico,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Gio Reyna,1,1
11,own goal,2021-2022,"Tuesday, October 19, 2021",AFC Ajax,Borussia Dortmund,Johan Cruijff ArenA,Forward,180,71,R,Marco Reus,Borussia Dortmund,,1,10
37,penalty,2021-2022,"Wednesday, November 3, 2021",Borussia Dortmund,AFC Ajax,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,,1,7
21,penalty,2020-2021,"Wednesday, November 4, 2020",Sevilla FC,FK Krasnodar,Ramón Sánchez Pizjuán,Forward,184,76,R,Marcus Berg,#N/A,Marcus Berg,1,1
63,right-footed shot,2018-2019,"Tuesday, October 23, 2018",AEK Athen,Bayern München,Spyros Louis (OAKA),Forward,185,81,R,Robert Lewandowski,Bayern München,Rafinha,1,1
78,left-footed shot,2016-2017,"Tuesday, March 7, 2017",Arsenal FC,Bayern München,Emirates Stadium,Forward,172,70,L,Douglas Costa,Bayern München,Rafinha,1,1
35,left-footed shot,2020-2021,"Tuesday, March 9, 2021",Borussia Dortmund,Sevilla FC,Signal Iduna Park,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Marco Reus,2,1
71,right-footed shot,2020-2021,"Wednesday, December 2, 2020",FK Krasnodar,Stade Rennes,Krasnodar Stadium,Forward,184,76,R,Marcus Berg,#N/A,Aleksandr Martinovich,1,1
10,right-footed shot,2019-2020,"Tuesday, December 10, 2019",Borussia Dortmund,Slavia Praha,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Marco Reus,1,1
72,left-footed shot,2018-2019,"Wednesday, October 3, 2018",Borussia Dortmund,AS Monaco,Signal Iduna Park,Midfielder,175,70,R,Paco Alcácer,Borussia Dortmund,Marco Reus,1,1
29,right-footed shot,2016-2017,"Tuesday, November 22, 2016",Borussia Dortmund,Legia Warszawa,Signal Iduna Park,Forward,178,67,,Ousmane Dembélé,Borussia Dortmund,Marco Reus,1,1
53,right-footed shot,2021-2022,"Wednesday, October 20, 2021",Manchester United,Atalanta,Old Trafford,Forward,185,70,R,Marcus Rashford,Manchester United,Bruno Fernandes,1,2
90,right-footed shot,2018-2019,"Wednesday, September 19, 2018",Real Madrid,AS Roma,Santiago Bernabéu,Forward,180,76,R,Mariano,Real Madrid,Marcelo,4,4
90,right-footed shot,2018-2019,"Wednesday, September 19, 2018",Real Madrid,AS Roma,Santiago Bernabéu,Forward,180,76,R,Mariano,Real Madrid,Marcelo,4,4
15,left-footed shot,2021-2022,"Wednesday, October 20, 2021",Manchester United,Atalanta,Old Trafford,Midfielder,189,82,R,Mario Pašalić,Atalanta,Davide Zappacosta,1,1
16,right-footed shot,2019-2020,"Wednesday, September 18, 2019",Bayer Leverkusen,Lokomotiv Moskva,BayArena,Forward,187,83,R,Grzegorz Krychowiak,Lokomotiv Moskva,João Mário,1,1
68,right-footed shot,2017-2018,"Wednesday, November 1, 2017",Shakhtar Donetsk,Feyenoord,Metalist Stadion,Midfielder,174,69,L,Marlos,#N/A,Facundo Ferreyra,4,2
17,left-footed shot,2017-2018,"Wednesday, November 1, 2017",Shakhtar Donetsk,Feyenoord,Metalist Stadion,Midfielder,174,69,L,Marlos,#N/A,,4,5
79,left-footed shot,2017-2018,"Tuesday, February 20, 2018",Bayern München,Beşiktaş,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,2,1
9,left-footed shot,2021-2022,"Wednesday, December 8, 2021",Manchester United,BSC Young Boys,Old Trafford,Forward,181,70,,Mason Greenwood,Manchester United,Luke Shaw,1,1
15,right-footed shot,2021-2022,"Tuesday, April 12, 2022",Real Madrid,Chelsea FC,Santiago Bernabéu,Midfielder,180,74,R,Mason Mount,Chelsea FC,Timo Werner,1,1
84,left-footed shot,2019-2020,"Tuesday, September 17, 2019",SL Benfica,RB Leipzig,Estádio da Luz,Forward,186,83,L,Haris Seferović,SL Benfica,Rafa Silva,1,1
86,free kick,2018-2019,"Wednesday, November 7, 2018",Juventus,Manchester United,Allianz Stadium,Midfielder,170,63,L,Mata,#N/A,,1,5
78,header,2019-2020,"Tuesday, October 22, 2019",Atlético Madrid,Bayer Leverkusen,Wanda Metropolitano,Forward,187,82,R,Álvaro Morata,Atlético Madrid,Renan Lodi,1,1
88,header,2020-2021,"Tuesday, November 3, 2020",RB Salzburg,Bayern München,Red Bull Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Javi Martínez,2,1
40,right-footed shot,2021-2022,"Tuesday, September 28, 2021",RB Leipzig,Club Brugge KV,Red Bull Arena,Midfielder,178,73,R,Mats Rits,Club Brugge KV,Hans Vanaken,1,1
57,right-footed shot,2019-2020,"Tuesday, February 25, 2020",SSC Napoli,FC Barcelona,Diego Maradona,Forward,176,73,L,Antoine Griezmann,FC Barcelona,Nélson Semedo,1,1
68,left-footed shot,2021-2022,"Tuesday, December 7, 2021",Paris Saint-Germain,Club Brugge KV,Parc des Princes,Midfielder,178,73,R,Mats Rits,Club Brugge KV,Noa Lang,1,1
68,left-footed shot,2021-2022,"Wednesday, September 29, 2021",Atalanta,BSC Young Boys,Gewiss Stadium,Midfielder,187,75,L,Matteo Pessina,Atalanta,Duván Zapata,1,1
70,left-footed shot,2021-2022,"Tuesday, March 8, 2022",Bayern München,RB Salzburg,Allianz Arena,Midfielder,186,70,R,Maurits Kjærgaard,RB Salzburg,Brenden Aaronson,1,1
23,left-footed shot,2019-2020,"Tuesday, December 10, 2019",Inter,FC Barcelona,Giuseppe Meazza,Forward,173,75,L,Carles Pérez,FC Barcelona,Arturo Vidal,1,1
30,free kick,2021-2022,"Tuesday, November 2, 2021",VfL Wolfsburg,RB Salzburg,Volkswagen Arena,Defender,188,76,L,Max Wöber,#N/A,,1,8
87,header,2018-2019,"Wednesday, December 12, 2018",Valencia CF,Manchester United,Estadio de Mestalla,Forward,185,70,R,Marcus Rashford,Manchester United,Ashley Young,1,1
35,header,2017-2018,"Tuesday, September 12, 2017",Manchester United,FC Basel,Old Trafford,Midfielder,194,85,R,Marouane Fellaini,Manchester United,Ashley Young,1,1
37,right-footed shot,2018-2019,"Wednesday, November 7, 2018",Valencia CF,BSC Young Boys,Estadio de Mestalla,Forward,167,65,R,Roger Assalé,BSC Young Boys,Christian Fassnacht,1,1
68,right-footed shot,2019-2020,"Tuesday, November 26, 2019",Crvena Zvezda,Bayern München,Marakana,Forward,185,81,R,Robert Lewandowski,Bayern München,Ivan Perišić,4,2
89,right-footed shot,2019-2020,"Tuesday, November 26, 2019",Crvena Zvezda,Bayern München,Marakana,Midfielder,181,81,R,Corentin Tolisso,Bayern München,Ivan Perišić,1,2
90,right-footed shot,2018-2019,"Wednesday, October 3, 2018",Borussia Dortmund,AS Monaco,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,Jacob Bruun Larsen,1,1
65,right-footed shot,2018-2019,"Wednesday, November 7, 2018",Juventus,Manchester United,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,Leonardo Bonucci,1,1
45,penalty,2016-2017,"Tuesday, November 22, 2016",Sevilla FC,Juventus,Ramón Sánchez Pizjuán,Midfielder,,,,,#N/A,Leonardo Bonucci,5,1
90,right-footed shot,2017-2018,"Wednesday, November 1, 2017",FC Porto,RB Leipzig,Estádio do Dragão,Defender,173,73,R,Maximiliano Pereira,#N/A,Vincent Aboubakar,1,1
26,right-footed shot,2020-2021,"Wednesday, October 21, 2020",FC Midtjylland,Atalanta,MCH Arena,Forward,189,88,R,Duván Zapata,Atalanta,Cristian Romero,1,1
50,left-footed shot,2020-2021,"Wednesday, November 4, 2020",Chelsea FC,Stade Rennes,Stamford Bridge,Forward,190,80,R,Tammy Abraham,Chelsea FC,Reece James,1,1
54,header,2020-2021,"Tuesday, October 27, 2020",Atalanta,AFC Ajax,Gewiss Stadium,Forward,189,88,R,Duván Zapata,Atalanta,Papu Gómez,2,1
60,right-footed shot,2020-2021,"Wednesday, November 25, 2020",Liverpool FC,Atalanta,Anfield,Forward,190,79,L,Josip Iličič,Atalanta,Papu Gómez,1,1
16,right-footed shot,2019-2020,"Wednesday, February 19, 2020",Atalanta,Valencia CF,Giuseppe Meazza,Defender,187,74,R,Hans Hateboer,Atalanta,Papu Gómez,2,2
57,right-footed shot,2019-2020,"Wednesday, February 19, 2020",Atalanta,Valencia CF,Giuseppe Meazza,Midfielder,181,77,R,Remo Freuler,Atalanta,Papu Gómez,1,2
49,header,2019-2020,"Wednesday, November 6, 2019",Atalanta,Manchester City,Giuseppe Meazza,Midfielder,189,82,R,Mario Pašalić,Atalanta,Papu Gómez,1,1
81,left-footed shot,2018-2019,"Wednesday, September 19, 2018",Shakhtar Donetsk,1899 Hoffenheim,Metalist Stadion,Midfielder,173,71,L,Maycon,Shakhtar Donetsk,Marlos,4,4
75,header,2021-2022,"Tuesday, September 28, 2021",FC Porto,Liverpool FC,Estádio do Dragão,Forward,187,82,R,Mehdi Taremi,FC Porto,Fábio Vieira,1,1
50,penalty,2019-2020,"Tuesday, September 17, 2019",Olympique Lyon,Zenit St. Petersburg,Groupama Stadium,Forward,176,78,R,Memphis Depay,#N/A,Memphis Depay,1,1
85,left-footed shot,2020-2021,"Wednesday, December 9, 2020",AFC Ajax,Atalanta,Johan Cruijff ArenA,Forward,179,75,R,Luis Muriel,Atalanta,Remo Freuler,1,1
83,left-footed shot,2019-2020,"Tuesday, March 10, 2020",Valencia CF,Atalanta,Estadio de Mestalla,Forward,190,79,L,Josip Iličič,Atalanta,Remo Freuler,4,1
70,left-footed shot,2019-2020,"Wednesday, October 23, 2019",SL Benfica,Olympique Lyon,Estádio da Luz,Forward,176,78,R,Memphis Depay,#N/A,Léo Dubois,1,1
3,left-footed shot,2018-2019,"Tuesday, October 2, 2018",AS Roma,Viktoria Plzeň,Olimpico,Forward,193,80,R,Edin Džeko,AS Roma,,3,8
88,left-footed shot,2020-2021,"Wednesday, October 21, 2020",FC Midtjylland,Atalanta,MCH Arena,Midfielder,182,74,L,Aleksey Miranchuk,Atalanta,Josip Iličič,1,1
28,penalty,2019-2020,"Tuesday, October 22, 2019",Manchester City,Atalanta,Etihad Stadium,Midfielder,181,79,L,Ruslan Malinovskiy,Atalanta,Josip Iličič,1,1
37,left-footed shot,2020-2021,"Wednesday, October 28, 2020",FK Krasnodar,Chelsea FC,Krasnodar Stadium,Forward,177,75,R,Callum Hudson-Odoi,Chelsea FC,Kai Havertz,1,1
8,left-footed shot,2020-2021,"Wednesday, December 2, 2020",Sevilla FC,Chelsea FC,Ramón Sánchez Pizjuán,Forward,193,91,L,Olivier Giroud,Chelsea FC,Kai Havertz,4,1
33,right-footed shot,2019-2020,"Tuesday, November 5, 2019",Olympique Lyon,SL Benfica,Groupama Stadium,Forward,176,78,R,Memphis Depay,#N/A,Houssem Aouar,1,1
12,penalty,2019-2020,"Friday, August 7, 2020",Juventus,Olympique Lyon,Allianz Stadium,Forward,176,78,R,Memphis Depay,#N/A,Houssem Aouar,1,1
32,right-footed shot,2020-2021,"Wednesday, April 7, 2021",FC Porto,Chelsea FC,Ramón Sánchez Pizjuán,Midfielder,180,74,R,Mason Mount,Chelsea FC,Jorginho,1,1
67,left-footed shot,2018-2019,"Tuesday, October 23, 2018",1899 Hoffenheim,Olympique Lyon,PreZero Arena,Forward,176,78,R,Memphis Depay,#N/A,Houssem Aouar,1,1
74,header,2020-2021,"Wednesday, December 2, 2020",Sevilla FC,Chelsea FC,Ramón Sánchez Pizjuán,Forward,193,91,L,Olivier Giroud,Chelsea FC,N'Golo Kanté,4,1
82,right-footed shot,2019-2020,"Tuesday, December 10, 2019",Olympique Lyon,RB Leipzig,Groupama Stadium,Forward,176,78,R,Memphis Depay,#N/A,Moussa Dembélé,1,1
22,right-footed shot,2020-2021,"Tuesday, November 24, 2020",Stade Rennes,Chelsea FC,Roazhon Park,Forward,177,75,R,Callum Hudson-Odoi,Chelsea FC,Mason Mount,1,1
11,right-footed shot,2019-2020,"Wednesday, October 2, 2019",RB Leipzig,Olympique Lyon,Red Bull Arena,Forward,176,78,R,Memphis Depay,#N/A,,1,5
42,left-footed shot,2020-2021,"Saturday, May 29, 2021",Manchester City,Chelsea FC,Estádio do Dragão,Midfielder,189,82,L,Kai Havertz,Chelsea FC,Mason Mount,1,1
41,left-footed shot,2020-2021,"Tuesday, December 1, 2020",Lokomotiv Moskva,RB Salzburg,RŽD-Arena,Forward,188,78,R,Mërgim Berisha,#N/A,Sékou Koïta,2,1
28,right-footed shot,2020-2021,"Tuesday, December 1, 2020",Lokomotiv Moskva,RB Salzburg,RŽD-Arena,Forward,188,78,R,Mërgim Berisha,#N/A,Enock Mwepu,2,1
85,right-footed shot,2020-2021,"Wednesday, May 5, 2021",Chelsea FC,Real Madrid,Stamford Bridge,Midfielder,180,74,R,Mason Mount,Chelsea FC,Christian Pulišić,1,1
4,header,2016-2017,"Wednesday, March 8, 2017",Borussia Dortmund,SL Benfica,Signal Iduna Park,Forward,187,80,R,Pierre-Emerick Aubameyang,Borussia Dortmund,Christian Pulišić,3,1
73,left-footed shot,2020-2021,"Wednesday, November 25, 2020",Bayern München,RB Salzburg,Allianz Arena,Forward,188,78,R,Mërgim Berisha,#N/A,Rasmus Kristensen,1,1
4,left-footed shot,2020-2021,"Tuesday, November 3, 2020",RB Salzburg,Bayern München,Red Bull Arena,Forward,188,78,R,Mërgim Berisha,#N/A,,1,7
34,left-footed shot,2019-2020,"Tuesday, September 17, 2019",RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
34,left-footed shot,2019-2020,"Tuesday, September 17, 2019",RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
45,right-footed shot,2019-2020,"Tuesday, September 17, 2019",RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
45,right-footed shot,2019-2020,"Tuesday, September 17, 2019",RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
